chr;pos;strand;Name;Islands_Name;Relation_to_Island;UCSC_RefGene_Name;UCSC_RefGene_Accession;UCSC_RefGene_Group;Phantom;DMR;Enhancer;HMM_Island;Regulatory_Feature_Name;Regulatory_Feature_Group;DHS;logFC;AveExpr;t;P.Value;adj.P.Val;B
chr13;96329433;-;cg01185530;chr13:96328868-96329946;Island;"DNAJC3;DNAJC3";"NM_006260;NM_006260";"5'UTR;1stExon";high-CpG:95127370-95127684;;;13:95126558-95128054;13:96328850-96329564;Promoter_Associated;;0.0352246111917211;0.149613958145088;4.49350481983628;6.51534175244034e-05;0.0052292782528604;0.932413262033826
chrX;64254615;-;cg13214937;chrX:64254408-64255291;Island;;;;high-CpG:64171319-64171407;;;X:64171164-64172289;X:64253932-64255699;Promoter_Associated;TRUE;0.108706017254902;0.135471607368421;4.49285223370264;6.52831302022227e-05;0.00523872894412207;0.930469647513164
chr20;47016568;-;cg17447867;chr20:47013682-47013970;S_Shelf;;;;;;;;;;;-0.0806668364145658;0.6055929;-4.49099841589041;6.56529957742169e-05;0.00526744402006461;0.924948827927979
chrX;153880742;+;cg05260949;;OpenSea;"CTAG2;CTAG2";"NM_020994;NM_172377";"Body;Body";;;;X:153533415-153534064;;;;-0.128448919607843;0.716018423684211;-4.49013012813362;6.58269408667674e-05;0.00528043244427934;0.922363228327182
chrX;144909347;-;cg01847754;;OpenSea;CXorf1;NM_004709;1stExon;;;;;;;;-0.0714179759103642;0.287308694736842;-4.48997668928087;6.58577265520578e-05;0.00528193441173119;0.921906331312918
chrX;53713873;+;cg03319489;chrX:53713068-53713794;S_Shore;HUWE1;NM_031407;TSS1500;;;;X:53729809-53730611;X:53712977-53713972;Promoter_Associated_Cell_type_specific;TRUE;0.096461841232493;0.171809723157895;4.48921453596036;6.60108535983204e-05;0.0052932460783957;0.919636925214544
chrX;136114018;+;cg21179956;chrX:136113583-136114232;Island;GPR101;NM_054021;TSS200;;CDMR;;X:135940995-135942513;;;TRUE;0.162960028011204;0.371461410526316;4.48902496051853;6.6048996263909e-05;0.00529460626428628;0.919072458522207
chrX;123093616;-;cg26519783;chrX:123093923-123094582;N_Shore;STAG2;NM_001042749;TSS1500;;;;X:122921015-122922104;;;;0.0882793843977591;0.117844925;4.48901004721105;6.60519977478989e-05;0.00529460626428628;0.919028053991285
chrX;9001125;+;cg06650493;;OpenSea;FAM9B;NM_205849;TSS200;;;;;;;;-0.0949121047619047;0.907379873684211;-4.48894553942551;6.60649822675552e-05;0.00529467789071953;0.918835981879882
chrX;102584953;+;cg14179628;;OpenSea;TCEAL7;NM_152278;TSS1500;;;;;;;;-0.0859533226890757;0.590513573684211;-4.48860606904626;6.61333543178337e-05;0.00529918762839829;0.917825221348384
chrX;117250943;+;cg08447449;chrX:117250233-117250754;S_Shore;"KLHL13;KLHL13;KLHL13";"NM_001168303;NM_001168301;NM_001168302";"TSS200;5'UTR;TSS200";;;;X:117134262-117135204;;;TRUE;0.0645462837815126;0.0745404723684211;4.48813916153805;6.62275069454128e-05;0.00530576110527333;0.916435058455427
chrX;73638176;+;cg09127325;chrX:73639898-73640778;N_Shore;;;;;;;;;;;-0.106900043417367;0.851655713157895;-4.48677277195227;6.6503799759859e-05;0.00532657132887404;0.912367038366153
chrX;153561174;+;cg08063757;chrX:153561035-153561361;Island;;;;;;;X:153214241-153214544;;;;-0.0875386089635856;0.829811847368421;-4.48673431867851;6.65115916417371e-05;0.00532657132887404;0.912252560451659
chr12;53181587;-;cg06725540;chr12:53183713-53183931;N_Shelf;;;;;;;;;;;-0.0717777288515406;0.633936636842105;-4.48542347914789;6.67777480575296e-05;0.00534690857293553;0.9083502794106
chr1;1983774;-;cg20285026;chr1:1981251-1983212;S_Shore;PRKCZ;NM_002744;Body;;;;;;;;-0.0811418358543417;0.483783447368421;-4.48392846200653;6.70825793444355e-05;0.00536980787814797;0.903900127251504
chrX;130037175;+;cg01372992;chrX:130036747-130037158;S_Shore;"ENOX2;ENOX2;ENOX2;ENOX2";"NM_006375;NM_182314;NM_006375;NM_182314";"5'UTR;5'UTR;1stExon;1stExon";high-CpG:129864818-129864928;;;X:129864429-129865131;X:130036533-130037996;Promoter_Associated;;0.0817476727450981;0.156545906052632;4.48390064852468;6.7088263412409e-05;0.00536980787814797;0.903817340251907
chrX;131547697;-;cg14520512;;OpenSea;"MBNL3;MBNL3;MBNL3;MBNL3;MBNL3;MBNL3";"NM_133486;NM_018388;NM_001170703;NM_001170702;NM_001170701;NM_001170704";"Body;Body;TSS200;TSS200;TSS200;5'UTR";;;;;;;;-0.0712715801120448;0.301009244736842;-4.48372411272525;6.71243519813349e-05;0.00537171458882209;0.903291883918676
chrX;65383371;+;cg02059755;;OpenSea;"HEPH;HEPH;HEPH";"NM_138737;NM_001130860;NM_014799";"Body;TSS1500;TSS1500";;;;;;;;-0.12639317535014;0.406991910526316;-4.48310490551405;6.72510852662031e-05;0.00538087323998016;0.901448870943662
chrX;68060375;+;cg11036290;chrX:68060178-68060558;Island;EFNB1;NM_004429;Body;;;;X:67976913-67977201;;;;-0.0612243980392159;0.884366228947368;-4.48109505483229;6.76640658033098e-05;0.00541292748840566;0.89546725806955
chrX;68725596;-;cg05666266;chrX:68723731-68726051;Island;FAM155B;NM_015686;1stExon;;DMR;;X:68640125-68642699;;;;0.157733931092437;0.436277263157895;4.48101925045998;6.76796906682942e-05;0.00541318854107922;0.895241668668941
chrX;153362990;+;cg01083397;chrX:153362568-153363473;Island;"MECP2;MECP2";"NM_001110792;NM_004992";"Body;5'UTR";;;;X:153015265-153016827;X:153361905-153363868;Promoter_Associated;;-0.069751298019364;0.367230173293396;-4.48061339185601;6.77634069907383e-05;0.0054188946265289;0.894033876412353
chrX;99891894;-;cg09445383;chrX:99891299-99891794;S_Shore;TSPAN6;NM_003270;TSS200;;;;;X:99891194-99892143;Unclassified;TRUE;0.120718033277311;0.161450412631579;4.47992808106408;6.79049970741709e-05;0.00542922582413141;0.891994537983736
chrX;21858179;-;cg02853686;chrX:21857591-21858204;Island;MBTPS2;NM_015884;Body;;;;X:21767495-21768125;;;;0.0618336200560224;0.116829015789474;4.47974921997753;6.79419989046576e-05;0.00543119260466323;0.891462300916819
chrX;15620240;+;cg08559914;;OpenSea;ACE2;NM_021804;TSS200;;;;;;;;-0.0804555470588235;0.592472071052632;-4.47935078603877;6.80244961054784e-05;0.00543679484259416;0.890276703519806
chrX;72782852;-;cg02157475;chrX:72782945-72783165;N_Shore;"LOC139201;CHIC1";"NR_029423;NM_001039840";"Body;TSS200";;;;X:72699562-72700104;X:72782592-72783937;Promoter_Associated;TRUE;0.170742944537815;0.601241584210526;4.47896606149255;6.81042482199236e-05;0.00544217567746304;0.889131930221078
chr8;41147060;-;cg22880392;;OpenSea;SFRP1;NM_003012;Body;;;TRUE;;;;;-0.125730276190476;0.653120178947368;-4.47833263966488;6.8235754844925e-05;0.00545168947082868;0.887247205614313
chrX;129254804;+;cg01215761;chrX:129254555-129255097;Island;;;;;;;X:129082067-129082778;X:129254459-129255319;Unclassified;;0.0703652099014136;0.153631037710377;4.47595307602441;6.87320184649019e-05;0.00549033670446085;0.880167607638835
chrX;118406911;-;cg24608087;chrX:118406941-118407646;N_Shore;;;;;;;X:118290624-118291934;;;;-0.104345856582633;0.795928231578947;-4.4757830027148;6.87676232636242e-05;0.00549217897093454;0.879661654259833
chrX;23925746;-;cg04924696;chrX:23925590-23926315;Island;"CXorf58;APOO;APOO;CXorf58";"NM_001169574;NM_024122;NR_026545;NM_152761";"TSS1500;Body;Body;TSS1500";;;;X:23835491-23836236;X:23925325-23926585;Promoter_Associated;;0.0759981095238095;0.216129855263158;4.47567642140802;6.87899452748913e-05;0.00549295991897447;0.879344587023255
chrX;151805899;+;cg06177698;chrX:151806233-151806947;N_Shore;GABRQ;NM_018558;TSS1500;;;;;;;;0.113066182633053;0.544057584210526;4.47505419531564;6.8920404413958e-05;0.00550237388778302;0.877493580383158
chrX;103294253;+;cg01404374;chrX:103294657-103294964;N_Shore;"MIR1256;H2BFM";"NR_031657;NM_001164416";"Body;TSS1500";;;;;;;;-0.150582737815126;0.765409547368421;-4.47477601331092;6.89788081725277e-05;0.00550603281333988;0.87666606566088
chr12;52914229;-;cg16167877;;OpenSea;"KRT5;KRT5";"NM_000424;NM_000424";"1stExon;5'UTR";;;;;;;;-0.0600756285714286;0.422778010526316;-4.47432934035751;6.9072688109912e-05;0.00551252167196699;0.875337369030417
chrX;51074936;+;cg22363867;chrX:51075272-51076331;N_Shore;NUDT10;NM_153183;TSS200;;;;;;;;-0.131648461064426;0.756412373684211;-4.47333347283252;6.928244818842e-05;0.00552825459028824;0.872375152488472
chrX;71458866;-;cg16118600;chrX:71458560-71459202;Island;"ERCC6L;PIN4";"NM_017669;NM_001170747";"TSS200;Body";high-CpG:71375572-71375633;;;X:71375286-71375927;X:71458507-71459289;Promoter_Associated;;0.0340088473389356;0.140903539473684;4.47270553654154;6.9415032632447e-05;0.00553782482234999;0.870507452035111
chr2;25473781;-;cg26544247;chr2:25474757-25475598;N_Shore;"DNMT3A;DNMT3A;DNMT3A";"NM_022552;NM_175629;NM_153759";"Body;Body;Body";;;TRUE;2:25327020-25327457;;;;-0.0549251193277311;0.329206621052632;-4.47244765953508;6.94695538440405e-05;0.00554116493743547;0.869740459064202
chrX;15872951;-;cg17659886;chrX:15872215-15873762;Island;"AP1S2;AP1S2";"NM_003916;NM_003916";"1stExon;5'UTR";high-CpG:15782442-15783033;;;X:15782229-15783683;X:15872770-15873447;Promoter_Associated;;0.055943148907563;0.132234538947368;4.47211998507283;6.95388926225717e-05;0.00554568552813598;0.868765889500757
chr17;77536741;-;cg22508999;;OpenSea;;;;;;;17:75048320-75048407;;;;-0.055345593557423;0.587523018421053;-4.47167640083616;6.96328673654939e-05;0.00555046489435736;0.867446615105177
chrX;11157610;+;cg11530701;chrX:11156942-11157564;S_Shore;"ARHGAP6;ARHGAP6";"NM_013423;NM_013427";"Body;Body";;;;;;;;-0.108193326890756;0.785738292105263;-4.47166707660147;6.96348440741336e-05;0.00555046489435736;0.867418884098491
chr10;80523167;-;cg09329936;;OpenSea;;;;;;TRUE;;;;;-0.0979422095238096;0.547621442105263;-4.47165762593847;6.96368476414906e-05;0.00555046489435736;0.867390777101777
chrX;153363350;+;cg18610025;chrX:153362568-153363473;Island;"MECP2;MECP2";"NM_001110792;NM_004992";"TSS200;TSS200";;;;X:153015265-153016827;X:153361905-153363868;Promoter_Associated;;0.0873392684593837;0.104966408421053;4.47118513185209;6.97370900307114e-05;0.00555744325255844;0.865985566139914
chr7;25703644;-;cg08461760;;OpenSea;;;;;;;;;;;-0.117203245658263;0.61901975;-4.46955253151382;7.00845492368429e-05;0.00558313387404779;0.861130508659953
chr11;66115045;-;cg12052203;chr11:66114497-66115525;Island;"B3GNT1;B3GNT1";"NM_006876;NM_006876";"1stExon;5'UTR";;;;11:65870565-65872232;11:66114703-66116120;Promoter_Associated;;-0.0245799264145658;0.079185117631579;-4.4695505785479;7.00849658958144e-05;0.00558313387404779;0.86112470121186
chrX;56258440;-;cg02590710;chrX:56258951-56259159;N_Shore;"KLF8;KLF8";"NM_001159296;NM_007250";"TSS1500;TSS1500";;RDMR;;;X:56258265-56259079;Unclassified;;0.110261747282913;0.175491995263158;4.46861274632497;7.02853310765709e-05;0.00559807704979169;0.85833599915042
chr14;95106170;+;cg22013966;;OpenSea;SERPINA13;NR_015340;TSS1500;;;;;;;;-0.0694260515406163;0.576386142105263;-4.46844207590619;7.0321854859776e-05;0.0055999675451019;0.857828519012767
chrX;20431166;-;cg26215003;;OpenSea;;;;;CDMR;;;X:20430938-20431503;Unclassified;;-0.126126977591036;0.814936731578947;-4.46820349730969;7.03729424001519e-05;0.00560301690341748;0.857119126988746
chrX;77045387;+;cg02189483;chrX:77041003-77041725;S_Shelf;;;;;;;;;;;-0.0908661655462185;0.812303281578947;-4.46677680483426;7.06792068377123e-05;0.00562637836594466;0.852877222611413
chrX;153147874;+;cg06180047;chrX:153151016-153152219;N_Shelf;;;;;;;;;;TRUE;-0.0464017932773109;0.264563968421053;-4.46590758970818;7.08664411488386e-05;0.00564025773261378;0.850293033898481
chrX;14051348;+;cg15583887;chrX:14047743-14048309;S_Shelf;;;;;;;;X:14050289-14051383;Unclassified_Cell_type_specific;;0.130877545378151;0.264117676315789;4.46540058104671;7.09758790727636e-05;0.00564794136824995;0.848785759929747
chrX;102024175;-;cg01098518;chrX:102024034-102024255;Island;;;;;;;X:101910713-101910897;X:102023836-102024291;Promoter_Associated;TRUE;-0.0264103313401047;0.091560887718991;-4.4650413934348;7.10535103445616e-05;0.0056530916413381;0.847717970804492
chrX;3635201;+;cg09354838;chrX:3630732-3631962;S_Shelf;;;;;;;;;;;-0.0767121456582633;0.714699510526316;-4.4633884292162;7.14118433105873e-05;0.00567996805655591;0.842804389719156
chrX;136650951;-;cg00769064;chrX:136651178-136651656;N_Shore;ZIC3;NM_003413;Body;;;;X:136478318-136479395;;;;0.180682276668089;0.502026655102362;4.46335105887847;7.14199650351277e-05;0.00567996805655591;0.842693309449336
chrX;102348634;+;cg03487966;;OpenSea;NXF3;NM_022052;TSS1500;;;;;;;;-0.118042442857143;0.687636018421053;-4.46330382604352;7.1430231483278e-05;0.00567996805655591;0.842552914114931
chrX;107514114;+;cg05471258;;OpenSea;"COL4A6;COL4A6";"NM_033641;NM_001847";"Body;Body";;DMR;TRUE;;;;;-0.066487693837535;0.299199118421053;-4.46241100878406;7.16245658945787e-05;0.00569344804110001;0.839899179724972
chrX;16737621;+;cg27351642;chrX:16737618-16738099;Island;"SYAP1;SYAP1";"NM_032796;NR_033181";"TSS200;TSS200";;;;X:16647540-16648122;X:16737012-16738641;Promoter_Associated_Cell_type_specific;;0.110230810448179;0.112171844473684;4.46240554637881;7.16257564635627e-05;0.00569344804110001;0.839882944227009
chrX;40016121;-;cg11049634;chrX:40010919-40016203;Island;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;;;X:39900375-39901136;X:40016106-40016464;Unclassified_Cell_type_specific;TRUE;-0.117301959383754;0.523145544736842;-4.46178745036665;7.17606005128377e-05;0.0057031313987248;0.838045862463492
chrX;54838543;-;cg13807550;chrX:54834761-54835010;S_Shelf;"MAGED2;MAGED2;MAGED2";"NM_177433;NM_014599;NM_201222";"Body;Body;Body";;;;;;;;-0.0798512773109244;0.914941468421053;-4.46125092102344;7.18778522980281e-05;0.0057114133610444;0.836451272338707
chrX;153731092;+;cg17828708;chrX:153734989-153735205;N_Shelf;;;;;;;;;;;-0.0592434450980392;0.479259013157895;-4.46093881097774;7.19461466896809e-05;0.00571580287010124;0.83552369341364
chr6;89792677;+;cg21288889;chr6:89790137-89791781;S_Shore;PNRC1;NM_006813;Body;;RDMR;;;6:89792517-89792729;Promoter_Associated;;-0.0524557156862745;0.235427597368421;-4.45923653934746;7.23197538790333e-05;0.00574444213724727;0.830464953230383
chr12;53162093;-;cg10284006;;OpenSea;KRT76;NM_015848;3'UTR;;;;;;;;-0.0771311661064426;0.492934428947368;-4.45913736894102;7.23415780731189e-05;0.00574513355178293;0.83017026071399
chrX;139846769;-;cg15511490;chrX:139846646-139846955;Island;;;;high-CpG:139674427-139674483;;;X:139674165-139674800;;;;-0.17073443697479;0.711480252631579;-4.45902695235384;7.23658848058067e-05;0.00574602183499582;0.829842151634152
chrX;130037157;+;cg20964758;chrX:130036747-130037158;Island;"ENOX2;ENOX2;ENOX2;ENOX2";"NM_006375;NM_182314;NM_006375;NM_182314";"5'UTR;5'UTR;1stExon;1stExon";high-CpG:129864818-129864928;;;X:129864429-129865131;X:130036533-130037996;Promoter_Associated;;0.0761050505042016;0.122329496578947;4.45874404848783;7.24281989518197e-05;0.00574992712722946;0.829001498141322
chrX;154034091;+;cg00213853;chrX:154033366-154033935;S_Shore;"MPP1;MPP1;MPP1;MPP1";"NM_001166460;NM_002436;NM_001166462;NM_001166461";"TSS1500;TSS1500;TSS1500;TSS1500";;;;X:153686561-153687286;X:154033406-154034202;Unclassified_Cell_type_specific;;0.0989291436058521;0.141722739382483;4.45855345353619;7.24702103095721e-05;0.00575221949889484;0.828435151197576
chrX;70753023;-;cg04397441;chrX:70752638-70752965;S_Shore;"OGT;OGT;OGT;BCYRN1;OGT";"NM_181672;NM_181673;NM_181672;NR_001568;NM_181673";"1stExon;1stExon;5'UTR;Body;5'UTR";;;;X:70669413-70670093;;;;0.0868591501960784;0.120021715789474;4.45441774060743;7.33877363001403e-05;0.00582399117012987;0.816147814190183
chrX;133507336;-;cg25499687;chrX:133507134-133507666;Island;"PHF6;PHF6;PHF6";"NM_032458;NM_032335;NM_001015877";"TSS200;TSS200;TSS200";high-CpG:133334965-133335041;;;X:133334629-133335409;X:133506720-133507660;Promoter_Associated;TRUE;0.0998086158823529;0.198109177105263;4.45151492187125;7.40385507876266e-05;0.00587457465919639;0.807525510754555
chr10;26222654;-;cg23735482;chr10:26222921-26224022;N_Shore;MYO3A;NM_017433;TSS1500;;;;;;;;-0.0768893742296919;0.560309968421053;-4.45104615402508;7.4144179711963e-05;0.0058813570160467;0.806133279852322
chrX;38079717;-;cg23750556;chrX:38079691-38080150;Island;"SRPX;SRPX;SRPX;SRPX";"NM_001170751;NM_006307;NM_001170750;NM_001170752";"Body;Body;Body;Body";;;;X:37964214-37965553;;;;0.137553403641457;0.271111960526316;4.45101638918979;7.4150891715065e-05;0.0058813570160467;0.8060448804054
chr2;11164149;-;cg03778769;;OpenSea;;;;;;;2:11081403-11081753;;;;-0.068276200280112;0.613900392105263;-4.45086022463185;7.41861167840336e-05;0.00588308534664894;0.805581085703224
chrX;89177512;+;cg17702590;;OpenSea;TGIF2LX;NM_138960;Body;;;;;;;;-0.119242274229692;0.523080118421053;-4.45010571651229;7.43565383641199e-05;0.00589553242364685;0.803340334085023
chr1;181378760;+;cg22019247;chr1:181382290-181382848;N_Shelf;;;;;;;;;;;-0.0795645733893558;0.423150639473684;-4.44897270976502;7.46131749636963e-05;0.00591480951652833;0.799975727536085
chrX;67291364;+;ch.X.1023208F;;OpenSea;OPHN1;NM_002547;Body;;;;;;;;-0.0372328053221289;0.0874598889473684;-4.44828358380307;7.47696940749833e-05;0.0059261444550609;0.797929408522977
chrX;57022079;+;cg08113756;chrX:57021591-57022044;S_Shore;"SPIN3;SPIN3";"NM_001010862;NR_027139";"TSS200;TSS200";;;;;X:57021684-57022299;Promoter_Associated;TRUE;0.111623144257703;0.220725692105263;4.44814202236351;7.4801886437965e-05;0.00592762310509059;0.797509062102344
chrX;103217183;+;cg13976143;chrX:103217140-103217713;Island;"MIR1256;TMSB15B";"NR_031657;NM_194324";"Body;TSS200";;DMR;;X:103103410-103104723;X:103216921-103217535;Unclassified_Cell_type_specific;TRUE;0.070941775070028;0.220403171052632;4.44806575731509;7.48192354529177e-05;0.00592792518215569;0.797282605651922
chr19;52873426;+;cg27089125;chr19:52873084-52873572;Island;ZNF880;NM_001145434;Body;;;;19:57564897-57565384;19:52872897-52873736;Promoter_Associated;TRUE;0.0149077287114846;0.0826148334210526;4.44657441068942;7.51592877378208e-05;0.00595379029260902;0.79285453616235
chr5;169816792;+;cg22646937;;OpenSea;"KCNMB1;KCNIP1";"NM_004137;NM_001034838";"TSS200;Body";;;;;;;;-0.0634965887955182;0.344341221052632;-4.4458501003221;7.53249904217753e-05;0.00596583733146267;0.790704095028296
chrX;71526972;+;cg24816350;chrX:71524832-71527299;Island;"CITED1;CITED1;CITED1;CITED1;CITED1";"NM_001144887;NM_001144886;NM_001144886;NM_004143;NM_001144885";"TSS1500;1stExon;5'UTR;TSS200;TSS1500";high-CpG:71443308-71443733;;;X:71443527-71444552;X:71526455-71527160;Unclassified;;0.100228076470588;0.179751123684211;4.44499414597842;7.55212726737523e-05;0.00598030151698496;0.788162947274301
chr6;40886605;+;cg00524023;;OpenSea;;;;;;TRUE;;;;;-0.0344719392606708;0.858180961434368;-4.44386810495591;7.57802554732794e-05;0.00599972464161471;0.784820196623345
chrX;53461386;-;cg26323797;chrX:53461178-53461463;Island;"HSD17B10;HSD17B10";"NM_001037811;NM_004493";"TSS200;TSS200";;;;X:53477827-53478188;X:53461138-53461763;Promoter_Associated;;-0.0628590732212885;0.212507220526316;-4.4433554734009;7.58984466932997e-05;0.00600799591481973;0.783298490958911
chr19;6739192;-;cg02085507;chr19:6739883-6740158;N_Shore;TRIP10;NM_004240;TSS1500;;;;19:6690154-6691240;;;;0.0662153411764706;0.450249647368421;4.44323351010162;7.59265929585084e-05;0.00600913767628821;0.782936460581531
chrX;46404864;-;cg00805116;chrX:46404634-46405165;Island;"LOC401588;ZNF674;ZNF674;ZNF674;ZNF674";"NR_015378;NM_001039891;NM_001146291;NM_001146291;NM_001039891";"TSS200;1stExon;1stExon;5'UTR;5'UTR";;;;X:46289535-46290146;X:46404458-46405206;Promoter_Associated;;0.0814945736621524;0.146335033677631;4.44247991816929;7.61007319587779e-05;0.00602183139278581;0.780699599495321
chrX;49777878;+;cg05193141;;OpenSea;"MIR502;CLCN5;CLCN5;MIR660";"NR_030226;NM_001127898;NM_001127899;NR_030397";"TSS1500;Body;Body;Body";;;;;;;;-0.0818034036414565;0.87130585;-4.44233966166213;7.61331855453096e-05;0.00602331101771152;0.780283293715033
chrX;54071365;-;cg12472203;chrX:54070312-54071311;S_Shore;PHF8;NM_015107;TSS1500;;;;;X:54070217-54071736;Promoter_Associated;TRUE;0.0779961708963585;0.140517702368421;4.44203929918715;7.6202731399693e-05;0.00602772414935895;0.779391779008826
chrX;23761412;-;cg09061583;chrX:23761070-23761610;Island;"ACOT9;ACOT9";"NM_001033583;NM_001037171";"TSS200;TSS200";high-CpG:23671267-23671345;;;X:23670956-23671531;X:23760798-23761743;Promoter_Associated;;0.0955984109243697;0.160863348421053;4.44046051854838;7.65693098392088e-05;0.00605562706444445;0.774706056866501
chr1;230262390;+;cg23843953;;OpenSea;GALNT2;NM_004481;Body;;;TRUE;;;;;-0.0575107773109244;0.794996634210526;-4.44039556179955;7.65844292683163e-05;0.00605572912862275;0.774513280217098
